«APN»,«Lot_Acreage»,lat,lon,cluster
05-019-a-000-0036-0-0-0,0.909,35.79528072,-80.21230847,86
05-019-b-000-0075-0-0-0,6.01,35.79435028,-80.20948072,86
05-019-b-000-0106-0-0-0,0.57,35.79300966,-80.20994672,86
05-019-b-000-0136-0-0-0,1,35.79369794,-80.21127833,86
0501700000054a,5.85,35.80246156,-80.2044955,86
05-018-0-000-0001-0-0-0,14.32,35.80146149,-80.23577574,87
05-018-0-000-0071-0-0-0,3.08,35.80514438,-80.23566329,87
05-018-a-00c-0026-0-0-0,0.517,35.8010773,-80.23282465,87
05-018-a-00c-0041-0-0-0,0.517,35.80056883,-80.2334895,87
05-018-a-00d-0041-0-0-0,1,35.80092521,-80.23454606,87
05-018-a-00f-0001-0-0-0,0.5,35.80510139,-80.23442529,87
05-018-a-00f-0014-0-0-0,0.889,35.8032895,-80.23514705,87
05-018-a-00f-0028-0-0-0,1,35.80224956,-80.23491323,87
05-018-b-00j-0001-0-0-0,1,35.79973951,-80.23320734,87
11-032-0-00e-0003-0-0-0,0.55,35.82969978,-80.24368632,87
11-035-0-000-0064-0-0-0,1.07,35.82609275,-80.24368783,87
11-037-0-00g-0009-0-0-0,1,35.82649244,-80.23652626,87
11-037-0-00g-0035-b-0-0,0.77,35.82583277,-80.23613255,87
11-037-0-00i-0013-0-0-0,2.22,35.82647659,-80.23538506,87
11-038-0-00a-0004-0-0-0,1,35.82381873,-80.24155454,87
11-040-0-000-0036-0-0-0,1,35.8215758,-80.23250636,87
11-040-0-000-0071-0-0-0,0.715,35.81926427,-80.23368593,87
11-040-0-000-0077-0-0-0,0.7,35.81888275,-80.23347506,87
11-041-0-00a-0013-0-0-0,0.63,35.81676309,-80.23356654,87
11-041-0-00b-0042-0-0-0,3.01,35.81658884,-80.2308572,87
11-042-0-00c-0016-a-0-0,0.51,35.81877247,-80.23679207,87
11-043-0-00a-0019-0-0-0,0.9,35.81468248,-80.23576831,87
11-044-0-000-0001-0-0-0,13.95,35.81559922,-80.24166242,87
11-044-0-000-0006-b-0-0,2.13,35.81592286,-80.2412909,87
11-045-0-000-0003-0-0-0,3.69,35.82063439,-80.23747039,87
11-045-a-000-0004-0-0-0,1.009,35.81939366,-80.23734041,87
11-046-0-000-0010-0-0-0,1.81,35.82265661,-80.24388365,87
11-046-0-000-0029-0-0-0,0.65,35.82082166,-80.24294389,87
11-046-0-000-0043-0-0-0,10.62,35.81994577,-80.2433671,87
11-050-0-003-0008-0-0-0,0.515,35.82813729,-80.25037156,87
11-055-0-00p-0029-0-0-0,0.543,35.82184801,-80.24998644,87
11-063-0-00d-0001-b-0-0,1,35.82261202,-80.24719624,87
11-068-0-00a-0027-0-0-0,0.65,35.81744827,-80.24829486,87
11-069-0-00a-0001-c-0-0,5.73,35.81266352,-80.24364615,87
11-069-0-00a-0001-e-0-0,2.24,35.81161707,-80.24531655,87
11-069-0-00a-0002-0-0-0,4.81,35.81174849,-80.24315032,87
11-069-0-00a-0002-b-0-0,5.99,35.81347124,-80.2417482,87
11-069-0-00a-0003-0-0-0,7.19,35.8117832,-80.24207768,87
11-069-0-00a-0004-0-0-0,13.84,35.81240962,-80.24064535,87
11-069-0-00a-0005-0-0-0,8.72,35.8129412,-80.23865318,87
11-069-0-00a-0005-a-0-0,3.41,35.8107882,-80.24094775,87
11-069-0-00a-0013-a-0-0,0.54,35.81370634,-80.236297,87
11-069-b-00c-0012-0-0-0,1.052,35.8120581,-80.23708954,87
11-069-b-00d-0013-0-0-0,1.4,35.81167363,-80.23594061,87
11-070-0-00a-0002-a-0-0,11.75,35.81374023,-80.24405189,87
11-070-0-00a-0004-a-0-0,0.68,35.81169939,-80.24588733,87
11-070-0-00a-0004-d-0-0,0.6,35.81229076,-80.24611253,87
11-070-0-00b-0006-a-0-0,1,35.81289595,-80.24757741,87
11-070-0-00b-0011-b-0-0,0.525,35.81257745,-80.24744641,87
11-075-0-00e-0001-0-0-0,0.68,35.81957596,-80.25140353,87
11-078-0-00c-0004-0-0-0,1.69,35.82142205,-80.25414158,87
11-078-0-00i-0002-0-0-0,0.9,35.8218004,-80.25291095,87
11-113-0-00k-0001-b-0-0,0.982,35.81923394,-80.25748441,87
11-114-0-000-0163,0.511,35.81624728,-80.25622987,87
11-115-0-004-0037-0-0-0,3,35.81410141,-80.25418098,87
11-117-0-00g-0054-0-0-0,1,35.8079643,-80.24684312,87
11-117-a-000-0012-a-0-0,3.18,35.81049098,-80.24592722,87
11-118-a-000-0020-0-0-0,2.49,35.80705685,-80.24293239,87
11-120-0-000-0023-0-0-0,0.745,35.80624104,-80.24137524,87
11-120-0-000-0026-0-0-0,0.571,35.8075533,-80.24204805,87
11-120-0-000-0030-0-0-0,1,35.80744647,-80.24041705,87
11-120-0-000-0047-0-0-0,1.118,35.80422933,-80.24111454,87
11-120-0-000-0049-0-0-0,0.743,35.8039882,-80.24247659,87
11-120-0-000-0050-0-0-0,0.517,35.803875,-80.24307996,87
11-121-0-000-0125-0-0-0,1,35.80079721,-80.23942389,87
11-121-0-000-0127-0-0-0,1,35.8007608,-80.23851269,87
11-121-0-000-0131-0-0-0,0.561,35.80081846,-80.23737133,87
11-121-0-000-0141-0-0-0,0.757,35.80336258,-80.23870422,87
11-121-0-000-0144-0-0-0,1,35.80374541,-80.239022,87
11-121-0-000-0149-0-0-0,0.7,35.80458921,-80.24019641,87
11-121-0-000-0155-0-0-0,1,35.80446422,-80.23719457,87
11-121-0-000-0156-0-0-0,1.02,35.80404718,-80.23732094,87
11-122-0-000-0055-0-0-0,1,35.80274206,-80.24475247,87
11-122-0-000-0103-d-0-0,0.417,35.80148901,-80.24125528,87
11-122-0-000-0124-0-0-0,0.651,35.80105899,-80.23994197,87
11-125-0-001-0001-0-0-0,0.726,35.80888972,-80.24889687,87
11-125-0-001-0040-0-0-0,0.311,35.80792227,-80.24871486,87
11-340-0-000-0008-0-0-0,2.82,35.80571388,-80.23880559,87
11-340-0-000-0012-0-0-0,4.73,35.80630251,-80.2401593,87
11-340-0-000-0015-0-0-0,4.3,35.80590796,-80.23953033,87
11-340-a-00b-0045-0-0-0,0.544,35.81012973,-80.23510556,87
11-340-a-00c-0001-0-0-0,1,35.80918552,-80.23792661,87
11-340-b-00e-0006-0-0-0,1.18,35.81095487,-80.23378861,87
11-340-b-00f-0001-0-0-0,3.38,35.81165995,-80.2345562,87
05-018-0-000-0024-0-0-0,0.57,35.79582821,-80.21994549,88
05-018-0-000-0027-a-0-0,0.71,35.79339597,-80.21788947,88
05-018-0-000-0043-b-0-0,1.03,35.78998413,-80.21754804,88
05-018-0-000-0047-0-0-0,2.86,35.79033264,-80.21961465,88
05-018-0-000-0047-a-0-0,1,35.79043015,-80.21826762,88
05-018-0-000-0047-b-0-0,1,35.79041374,-80.21869771,88
05-018-0-000-0047-c-0-0,0.71,35.79115933,-80.21826426,88
05-018-0-000-0049-0-0-0,28.24,35.79246686,-80.22585703,88
05-018-0-000-0051-0-0-0,24.45,35.7896623,-80.23304576,88
05-018-0-000-0062-a-0-0,1.16,35.79468504,-80.22161039,88
05-018-0-000-0074-0-0-0,1.38,35.79210966,-80.21842574,88
05-018-0-000-0076-0-0-0,1.46,35.79193169,-80.21922665,88
05-018-0-000-0082-0-0-0,5.24,35.79061432,-80.22903722,88
05-018-0-000-0083-0-0-0,5.24,35.79105064,-80.22790018,88
05-018-0-000-0086-0-0-0,1.99,35.79221458,-80.22762139,88
05-018-e-002-0012-b-0-0,1,35.79848418,-80.22708476,88
05-018-e-002-0042-0-0-0,0.624,35.79395072,-80.2295468,88
05-018-e-002-0043-0-0-0,0.935,35.79436834,-80.23029307,88
05-018-e-002-0045-0-0-0,2.03,35.79456266,-80.23115747,88
05-018-e-002-0057-0-0-0,0.872,35.79547701,-80.22777016,88
05-018-e-002-0059-0-0-0,0.978,35.79527461,-80.22833303,88
05-018-e-002-0062-b-0-0,1.133,35.79611538,-80.23013139,88
05-018-f-00a-0058-0-0-0,1.127,35.79730164,-80.2262495,88
05-018-f-00a-0196-0-0-0,0.541,35.79731905,-80.22223442,88
05-018-f-00a-0200-0-0-0,0.62,35.79759168,-80.22227699,88
05-018-f-00b-0036-0-0-0,0.864,35.79469393,-80.22577189,88
05-018-f-00b-0057-0-0-0,1,35.79417666,-80.22366712,88
05-018-f-00c-0056-a-0-0,1,35.79767416,-80.22380916,88
05-018-f-00d-0012-0-0-0,0.541,35.79577254,-80.22450427,88
05-018-f-00d-0038-0-0-0,0.866,35.79763626,-80.22457938,88
05-018-h-000-0023-0-0-0,0.722,35.79693413,-80.22075264,88
05-018-h-000-0052-0-0-0,0.878,35.79530068,-80.22164842,88
05-018-i-000-0030-0-0-0,3,35.79354057,-80.21484509,88
05-018-i-000-0042-0-0-0,1,35.79253362,-80.21435529,88
05-018-k-000-0007-0-0-0,0.88,35.79742163,-80.23133526,88
05-018-k-000-0008-0-0-0,1.17,35.79712561,-80.23132208,88
05-019-0-000-0042-0-0-0,1,35.79065024,-80.21275134,88
05-019-b-000-0178-0-0-0,2,35.79251814,-80.21236078,88
05-019-b-000-0181-a-0-0,1.2,35.79231169,-80.21327957,88
15-001-0-000-0001-a-0-0,20.41,35.78459337,-80.22706441,88
15-001-0-000-0004-a-0-0,26.3,35.78873743,-80.22365023,88
15-001-0-000-0005-a-0-0,1.03,35.78826094,-80.21786115,88
15-001-0-000-0019-0-0-0,8.69,35.78475981,-80.21542378,88
15-001-0-000-0022-b-0-0,1.51,35.78378848,-80.21772727,88
15-001-0-000-0022-c-0-0,1.51,35.78380679,-80.21813348,88
15-001-0-000-0040-0-0-0,2.61,35.77970531,-80.2276638,88
15-001-0-000-0043-0-0-0,2.4,35.78078804,-80.22732387,88
15-001-0-000-0048-0-0-0,3.77,35.78219305,-80.21902744,88
15-001-0-000-0051-0-0-0,0.69,35.78147298,-80.22099288,88
15-001-0-000-0052-b-0-0,1.63,35.77970439,-80.22309794,88
15-001-0-000-0078-0-0-0,0.88,35.7790071,-80.2210853,88
15-001-0-000-0080-0-0-0,2.06,35.7810411,-80.22261429,88
15-001-0-000-0081-0-0-0,0.58,35.7815104,-80.22220319,88
15-001-0-000-0087-0-0-0,4.75,35.78700146,-80.22922833,88
15-001-0-000-0088-0-0-0,5,35.78546353,-80.22922067,88
15-001-0-000-0089-0-0-0,4.5,35.78387523,-80.22923767,88
15-001-0-000-0091-0-0-0,25.1,35.78568683,-80.23105976,88
15-001-0-000-0092-0-0-0,0.8,35.78941027,-80.21666016,88
15-001-0-000-0094-0-0-0,7.65,35.78029059,-80.2258576,88
15-001-0-000-0098-0-0-0,1.81,35.78616917,-80.21788516,88
15-001-b-00c-0006-0-0-0,0.573,35.78394293,-80.22302397,88
15-001-b-00d-0011-0-0-0,1,35.78360483,-80.22399461,88
15-001-b-00f-0022-0-0-0,1,35.78290242,-80.22320749,88
15-001-b-00f-0036-0-0-0,0.69,35.78290361,-80.22447279,88
15-002-0-000-0034-0-0-0,3.24,35.78946432,-80.21180082,88
15-004-0-000-0001-a-0-0,1.96,35.78138872,-80.21781844,88
15-005-b-000-0001-0-0-0,2.1,35.77806356,-80.22171226,88
15-005-b-000-0011-0-0-0,1,35.77803892,-80.22670277,88
05-020-0-000-0011-0-0-0,3.99,35.7931197,-80.17382175,89
05-020-0-000-0013-b-0-0,1.36,35.79121338,-80.17189935,89
05-020-0-000-0014-0-0-0,2.85,35.79010737,-80.17232923,89
05-020-0-000-0020-0-0-0,1.05,35.78882515,-80.17213831,89
05-030-0-000-0002-b-0-0,8.52,35.78059297,-80.17641311,89
05-030-0-000-0007-c-0-0,3,35.77549513,-80.17394516,89
05-030-0-000-0015-0-0-0,37.94,35.77624457,-80.16966358,89
05-030-0-000-0017-0-0-0,3.67,35.77997178,-80.17423673,89
05-030-0-000-0017-a,3,35.779616,-80.173782,89
05-030-0-000-0018-0-0-0,3,35.77805648,-80.1646066,89
05-030-a-000-0008-0-0-0,22.91,35.78706043,-80.1714478,89
05-030-a-000-0013-a-0-0,1.69,35.78788952,-80.17269231,89
05-031-0-000-0017-0-0-0,10,35.78862366,-80.1788313,89
05-031-0-000-0019-a-0-0,32.22,35.78372416,-80.17651362,89
05-031-0-000-0033-c-0-0,4.7,35.78067823,-80.17838967,89
05-031-0-000-0034-0-0-0,48,35.77728526,-80.18154756,89
15-003-0-000-0014-a-0-0,2,35.76716858,-80.18460975,89
15-003-0-000-0028-a-0-0,2.42,35.76978007,-80.1904729,89
15-003-0-000-0028-b-0-0,2.3,35.76963675,-80.1897285,89
15-003-0-000-0029-0-0-0,16.5,35.77258635,-80.18698835,89
15-003-0-000-0030-a-0-0,19.63,35.77295183,-80.18949818,89
15-003-0-000-0030-b-0-0,2.38,35.77476116,-80.18943088,89
15-003-0-000-0038-b-0-0,1.1,35.77186966,-80.1806989,89
15-003-0-000-0050-0-0-0,6.72,35.77027149,-80.1748585,89
15-003-0-000-0058-0-0-0,4.6,35.76597919,-80.17709999,89
15-003-0-000-0064-0-0-0,9.56,35.76972516,-80.1799965,89
15-003-0-000-0064-a-0-0,0.76,35.77127512,-80.18015776,89
15-003-0-000-0075-0-0-0,3.65,35.77020752,-80.18753068,89
15-003-0-000-0083-0-0-0,3.03,35.77149145,-80.17850121,89
15-003-a-000-0004-0-0-0,9.79,35.77402322,-80.17977484,89
15-003-a-000-0006-0-0-0,6.87,35.77384251,-80.18392082,89
15-003-a-000-0007-0-0-0,9,35.77419382,-80.18541556,89
15-003-a-000-0016-0-0-0,1.16,35.78004376,-80.18615693,89
15-003-a-000-0017-0-0-0,1.09,35.77978679,-80.18497434,89
15-003-a-000-0018-0-0-0,2.44,35.77914435,-80.18497785,89
15-003-b-000-0020-0-0-0,0.6,35.77394723,-80.19214988,89
15-009-0-000-0005-a-0-0,34,35.76390802,-80.17658597,89
15-009-0-000-0006-0-0-0,23.91,35.7693388,-80.17226145,89
15-009-0-000-0012-b-0-0,18.93,35.76899951,-80.1695541,89
15-009-0-000-0030-0-0-0,1.22,35.76421874,-80.178176,89
15-009-0-000-0031-0-0-0,1.07,35.76364056,-80.17823556,89
15-009-0-000-0032-0-0-0,1.9,35.76289925,-80.17824605,89
05-025-0-000-0011-c,1.18,35.77657713,-80.07150198,90
05-025-0-000-0011-h-0-0,1,35.77568378,-80.07066275,90
05-025-0-000-0011-k-0-0,1,35.77800681,-80.07065172,90
05-025-0-000-0048-0-0-0,181.63,35.78013866,-80.06125899,90
05-026-0-000-0001-0-0-0,74.74,35.77786287,-80.07592619,90
05-026-0-000-0003-a-0-0,14.84,35.77303041,-80.07631694,90
05-026-0-000-0004-d-0-0,3.82,35.76937335,-80.07691348,90
05-026-0-000-0007-0-0-0,32.82,35.76579823,-80.06986381,90
05-026-0-000-0011-0-0-0,1.21,35.76884391,-80.06417748,90
05-026-0-000-0012-a-0-0,1.03,35.76912573,-80.06567486,90
05-026-0-000-0012-b-0-0,1.1,35.76938729,-80.06510221,90
05-026-0-000-0016-b-0-0,5.94,35.76864882,-80.07432649,90
05-026-0-000-0016-d-0-0,4.28,35.77058044,-80.07417701,90
05-026-0-000-0016-e-0-0,6.22,35.76844888,-80.07284677,90
05-026-0-000-0019-a-0-0,32.89,35.77121607,-80.06883228,90
05-026-0-000-0028-b-0-0,1.15,35.77588478,-80.06484328,90
05-026-0-000-0032-0-0-0,10,35.77494524,-80.05893053,90
05-026-0-000-0038-0-0-0,7.19,35.76912957,-80.06190386,90
05-026-0-000-0052-0-0-0,5.59,35.76605564,-80.0627908,90
05-026-0-000-0056-0-0-0,29.7,35.77359939,-80.07383969,90
05-026-0-000-0092-0-0-0,0.6,35.77427294,-80.06195886,90
05-026-0-000-0107-0-0-0,1.06,35.77081475,-80.06284573,90
05-026-0-000-0110-a-0-0,2.65,35.77170648,-80.06237719,90
05-026-0-000-0117-0-0-0,0.66,35.77282164,-80.0606214,90
05-026-0-000-0122-0-0-0,1.36,35.76832545,-80.05532611,90
05-026-0-000-0125-0-0-0,3,35.76383654,-80.05544636,90
05-026-a-00a-0003-0-0-0,0.92,35.77636551,-80.06945159,90
05-026-a-00a-0021-0-0-0,2.85,35.77412933,-80.06853186,90
05-026-c-000-0001-0-0-0,1.02,35.77240871,-80.06598016,90
05-026-c-000-0002-0-0-0,0.92,35.77250944,-80.06713416,90
05-026-c-000-0004-0-0-0,0.92,35.77269199,-80.06940995,90
05-026-c-000-0005-0-0-0,0.92,35.77283265,-80.07013901,90
05-026-c-000-0006-0-0-0,1.95,35.77293975,-80.07095026,90
05-026-c-000-0007-0-0-0,3.42,35.77340556,-80.07144215,90
05-026-c-000-0008-0-0-0,1.32,35.77401942,-80.070393,90
05-026-c-000-0010-0-0-0,0.99,35.77369465,-80.06942799,90
05-026-c-000-0012-0-0-0,0.92,35.77342474,-80.06882628,90
05-026-c-000-0013-0-0-0,0.92,35.7732961,-80.06842242,90
05-026-c-000-0014-0-0-0,0.92,35.77323805,-80.06789455,90
05-026-c-000-0015-0-0-0,0.92,35.77321231,-80.06740096,90
05-026-c-000-0016-0-0-0,0.92,35.77315666,-80.06688114,90
05-026-c-000-0017-0-0-0,0.92,35.77311918,-80.06635159,90
05-026-c-000-0018-0-0-0,0.95,35.77310841,-80.06581235,90
05-026-c-000-0019-0-0-0,1.57,35.77300303,-80.06520059,90
05-026-c-000-0020-0-0-0,0.99,35.77278635,-80.0646862,90
05-026-c-000-0021-0-0-0,1.08,35.77272445,-80.064116,90
05-026-c-000-0022-0-0-0,1.7,35.77273598,-80.06305942,90
05-035-0-000-0019-a-0-0,11.82,35.76419774,-80.07897516,90
05-035-0-000-0019-h-0-0,12.42,35.7632511,-80.07963069,90
05-036-0-000-0001-a-0-0,9.7,35.75992109,-80.0746903,90
05-036-0-000-0001-b-0-0,9.7,35.7600039,-80.07584369,90
05-036-0-000-0001-c-0-0,9.7,35.75985989,-80.07689209,90
05-027-0-000-0008-0-0-0,2.8,35.7729969,-80.1023744,91
05-028-0-000-0021-0-0-0,1.7,35.7792822,-80.11985287,91
05-028-0-000-0024-b,4.15,35.7792822,-80.11985287,91
05-028-0-000-0026-a-0-0,4.04,35.77758495,-80.10665639,91
05-028-0-000-0026-b-0-0,5.03,35.77839744,-80.10694212,91
05-028-0-000-0027-b-0-0,2.11,35.77555756,-80.11428908,91
05-028-0-000-0027-c-0-0,2.11,35.77484477,-80.11328694,91
05-028-0-000-0027-d-0-0,2.11,35.7743777,-80.11258779,91
05-033-0-000-0015-a-0-0,6.15,35.76850401,-80.12746276,91
05-033-0-000-0016-d-0-0,7.06,35.76687955,-80.12810189,91
05-034-0-000-0002-d-0-0,20,35.77179051,-80.12186828,91
05-034-0-000-0003-b-0-0,9.32,35.76551303,-80.12275813,91
05-034-0-000-0005-0-0-0,22.72,35.76531596,-80.11953427,91
05-034-0-000-0006-0-0-0,26,35.76544422,-80.11734241,91
05-034-0-000-0010-b-0-0,0.92,35.75989252,-80.11099161,91
05-034-0-000-0013-0-0-0,9.51,35.76504851,-80.10890794,91
05-034-0-000-0013-a-0-0,17.89,35.76480056,-80.11181692,91
05-034-0-000-0013-d-0-0,0.82,35.76261124,-80.10842692,91
05-034-0-000-0013-e-0-0,0.82,35.76259408,-80.10931092,91
05-034-0-000-0024-a-0-0,3,35.76021308,-80.10722657,91
05-034-0-000-0031-0-0-0,9.21,35.76986223,-80.11058454,91
05-034-a-000-0034-0-0-0,2.84,35.77178461,-80.10653875,91
05-034-a-000-0034-a-0-0,3.06,35.771527,-80.10573591,91
05-034-a-000-0050-0-0-0,0.94,35.7735639,-80.11049034,91
05-034-a-000-0051-0-0-0,5.06,35.77599625,-80.11009945,91
05-034-a-000-0052-0-0-0,4.55,35.77575215,-80.10922845,91
05-034-a-000-0055-0-0-0,6.43,35.77509526,-80.10725148,91
05-035-0-000-0001-a-0-0,1.18,35.7692437,-80.10222465,91
05-035-0-000-0001-b-0-0,1.11,35.77035443,-80.10174764,91
05-035-0-000-0001-c-0-0,1.51,35.7706915,-80.10079666,91
05-035-0-000-0001-d-0-0,1.16,35.76985964,-80.10205268,91
05-035-0-000-0001-e-0-0,1.39,35.77035157,-80.10006626,91
05-035-0-000-0021-0-0-0,4.12,35.76732159,-80.1003945,91
05-037-0-000-0001-a-0-0,2.14,35.76031781,-80.12463799,91
05-037-0-000-0009-0-0-0,1.14,35.75860814,-80.12368208,91
05-037-0-000-0022-0-0-0,11.52,35.75789173,-80.11871761,91
07-002-0-000-0048-b-0-0,11.38,35.75748694,-80.11526069,91
07-002-0-000-0048-c-0-0,17.02,35.75701769,-80.11637039,91
07-002-0-000-0050-a-0-0,1.62,35.76030481,-80.10909087,91
07-002-0-000-0058-a-0-0,4.15,35.75835839,-80.10668969,91
05-027-0-000-0077-0-0-0,22.17,35.7667187,-80.08916787,92
05-035-0-000-0011-a-0-0,37,35.7631255,-80.09551439,92
05-035-0-000-0012-0-0-0,26,35.75970348,-80.09577733,92
05-035-0-000-0013-0-0-0,17.5,35.7568466,-80.09761435,92
05-035-0-000-0015-b-0-0,5.98,35.75885544,-80.09385641,92
05-035-0-000-0019-0-0-0,13.27,35.7644971,-80.08242213,92
05-035-0-000-0019-b-0-0,1.43,35.7588571,-80.08425049,92
05-035-0-000-0019-c-0-0,1.51,35.75852119,-80.08373744,92
05-035-0-000-0019-d-0-0,2.2,35.75822122,-80.08296556,92
05-035-0-000-0019-e-0-0,22.56,35.76062762,-80.07977931,92
05-035-0-000-0025-a-0-0,5,35.76229432,-80.09069994,92
05-035-0-000-0025-b-0-0,8,35.76432495,-80.0905922,92
05-035-0-000-0025-c-0-0,8,35.76370974,-80.0894348,92
05-035-0-000-0025-d-0-0,8,35.76358421,-80.08865865,92
05-035-0-000-0038-0-0-0,11.5,35.75692947,-80.09516726,92
07-002-0-000-0091-0-0-0,3.8,35.75475648,-80.10310128,92
07-003-0-000-0006-0-0-0,8.64,35.75244562,-80.10184967,92
07-003-0-000-0007-0-0-0,12.69,35.75154656,-80.09967467,92
07-003-0-000-0028-0-0-0,41.25,35.74422225,-80.09732826,92
07-003-0-000-0029-0-0-0,12.17,35.74450995,-80.09305119,92
07-003-0-000-0034-0-0-0,19.25,35.75086815,-80.09505684,92
07-003-0-000-0043-0-0-0,11.5,35.75309907,-80.0896116,92
07-003-0-000-0048-d-0-0,2,35.75187023,-80.08539662,92
07-003-0-000-0048-e-0-0,2,35.75190096,-80.08494837,92
07-003-0-000-0049-b-0-0,4.53,35.75431945,-80.08442594,92
07-003-0-000-0049-d-0-0,1.74,35.75339373,-80.08461325,92
07-003-0-000-0049-e-0-0,2.24,35.75348971,-80.08521361,92
07-003-0-000-0049-f-0-0,2.07,35.75358938,-80.08583023,92
07-003-0-000-0050-b-0-0,4.53,35.75540525,-80.08406096,92
07-003-0-000-0051-0-0-0,6.13,35.75276589,-80.08736729,92
07-003-0-000-0051-a-0-0,5.99,35.75134194,-80.08944558,92
07-003-0-000-0057-b-0-0,4.29,35.74855784,-80.09051744,92
07-003-0-000-0060-0-0-0,28.34,35.74471353,-80.08824002,92
07-003-0-000-0061-0-0-0,21.5,35.74584963,-80.08982336,92
07-003-0-000-0066-0-0-0,5,35.75557655,-80.09985864,92
07-003-0-000-0074-0-0-0,4,35.74818964,-80.09486719,92
07-003-0-000-0078-0-0-0,13.6,35.74751405,-80.09178127,92
07-003-0-000-0079-0-0-0,0.95,35.7477324,-80.09641035,92
07-003-0-000-0087-0-0-0,24.95,35.75237831,-80.09224303,92
07-003-0-000-0093-0-0-0,2,35.7499443,-80.09949843,92
07-003-0-000-0107-0-0-0,1.46,35.75670554,-80.08354432,92
07-003-0-000-0109-0-0-0,12.17,35.74631513,-80.09368769,92
07-003-0-000-0110-0-0-0,12.17,35.74381127,-80.09514559,92
07-003-0-000-0111-a-0-0,3.78,35.74349464,-80.09394634,92
07-003-0-000-0117-0-0-0,2.28,35.75540915,-80.09786292,92
07-003-0-000-0119-b-0-0,1.75,35.75679256,-80.10174808,92
07-003-0-000-0119-c-0-0,1.32,35.75642676,-80.10278025,92
07-004-0-000-0001-a-0-0,45.89,35.75436282,-80.07753576,92
07-004-0-000-0001-b-0-0,45,35.75410976,-80.08066995,92
